"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x96ecae9c1d223e3051723f471bf9134474414d195a93eb1f34cdd80bce612794","12506070","1621980306","2021-05-25 22:05:06","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$400,098.39","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x96ecae9c1d223e3051723f471bf9134474414d195a93eb1f34cdd80bce612794","12506070","1621980306","2021-05-25 22:05:06","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","387,350.906917","$387,047.80","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xb58620baddc12938a283a7f9e10c23496191bf5c174ac9a01d1da196b7a2ee21","12512279","1622063538","2021-05-26 21:12:18","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$427,202.45","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0xb58620baddc12938a283a7f9e10c23496191bf5c174ac9a01d1da196b7a2ee21","12512279","1622063538","2021-05-26 21:12:18","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","415,895.066682","$415,770.04","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x1d1ec1c8933b8c1ea5a3c89721a914e335ab54c93773a7854f6c77f8dd6f484b","12519415","1622159562","2021-05-27 23:52:42","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$409,334.33","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x1d1ec1c8933b8c1ea5a3c89721a914e335ab54c93773a7854f6c77f8dd6f484b","12519415","1622159562","2021-05-27 23:52:42","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","407,549.772653","$407,604.09","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x7a9a0dc6d2d1888ee49f3699ba9ff77734a7be55cfc5f71453766ada2082fd22","12525090","1622235659","2021-05-28 21:00:59","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$362,559.79","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x7a9a0dc6d2d1888ee49f3699ba9ff77734a7be55cfc5f71453766ada2082fd22","12525090","1622235659","2021-05-28 21:00:59","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","361,368.629225","$363,410.83","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x3bdf0864054358fda385cc5f5c065b66df97b312e5c8cda803636ba4f9318173","12532603","1622335988","2021-05-30 00:53:08","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$327,034.64","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x3bdf0864054358fda385cc5f5c065b66df97b312e5c8cda803636ba4f9318173","12532603","1622335988","2021-05-30 00:53:08","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","328,412.472726","$328,555.31","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x08a6a78ca75e265184817604df4196c7c68ac531106983ef7612ba565d4b6c4e","12539328","1622426223","2021-05-31 01:57:03","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$402,768.10","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x08a6a78ca75e265184817604df4196c7c68ac531106983ef7612ba565d4b6c4e","12539328","1622426223","2021-05-31 01:57:03","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","342,371.486184","$342,963.31","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x56ca38cb59443ef2e13f43963979b1baa05d32edcc4205af199c59e722bf8529","12544597","1622496931","2021-05-31 21:35:31","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$402,768.10","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x56ca38cb59443ef2e13f43963979b1baa05d32edcc4205af199c59e722bf8529","12544597","1622496931","2021-05-31 21:35:31","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","387,003.158536","$387,672.13","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xc6c21ae73c7088e9004df8504f98c5cfd0aeb2548345f6ecf7fe35c3e648589e","12551171","1622584912","2021-06-01 22:01:52","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$391,516.12","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0xc6c21ae73c7088e9004df8504f98c5cfd0aeb2548345f6ecf7fe35c3e648589e","12551171","1622584912","2021-06-01 22:01:52","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","384,180.881236","$384,446.54","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
