Transaction Hash,Date,From,To,Value,DOT_USD,Symbol,Acquainted?
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01188676021,-28.294530798271403,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01440096977,-34.2792043823218,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009324252468,-22.19489111967912,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02798639976,-66.6171468047184,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01754957208,-41.7739484049072,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005893015904,-14.02738147692736,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005598878599,-13.32723468434366,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01935993723,-46.0832329860582,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01149033394,-27.350901490739602,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01086203731,-25.8553418904854,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01349193194,-32.115385274059605,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005449770078,-12.972305707466521,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.004879594627,-11.61509427443318,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005506571731,-13.107512954168541,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.04767569866,-113.48437254834441,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0355567139,-84.637068364726,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01249443375,-29.741000432475005,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.00756334656,-18.003336350630402,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.06295802596,-149.8615075136264,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02211202218,-52.6341308759412,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.05278290231,-125.64125368458541,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03713518125,-88.394357336625,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005537789509,-13.18182187985306,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0226605196,-53.939741224664004,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03850393591,-91.65245880400941,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.008886232629,-21.152254976113863,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02746856275,-65.384518656335,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.008158610782,-19.42026758882588,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03078563599,-73.28028077243661,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.04452215952,-105.97787719183681,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01131961595,-26.944534630423004,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01101777598,-26.2260528762332,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.004793394607,-11.40990891882638,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005392376942,-12.83569053012028,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0116135899,-27.644292582566003,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03026911188,-72.0507777724392,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01352502713,-32.1941630786242,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.05245163966,-124.8527359482844,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01094427964,-26.051106598277602,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.006273905615,-14.934028491609102,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02337579454,-55.64233877534361,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03565642436,-84.8744131610824,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01813597066,-43.169776400824404,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.007027704811,-16.728326869815742,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005151931341,-12.26334824823594,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009087499115,-21.6313376433991,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0194783424,-46.365077548416004,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01752539084,-41.7163888320856,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.04134335828,-98.4112494482152,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.004461691192,-10.620342011965281,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009814081814,-23.36085150513676,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01830094359,-43.5624680650206,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.007243740589,-17.24256547362026,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.1119810249,-266.552912810466,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0114378985,-27.226087315490002,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.008189932304,-19.49482346050336,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01288161296,-30.662618593206403,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01749700103,-41.648811431750204,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.006968347617,-16.587036566649783,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03413253215,-81.247031577931,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01295518696,-30.8377497283664,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03816935612,-90.8560451466808,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02946149611,-70.1283776504774,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.008835022545,-21.0303575647653,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03220587113,-76.6609232855842,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.1381466283,-328.835945207622,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01278184364,-30.4251336900376,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.07932201749,-188.8133711121466,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03316841882,-78.9521140539988,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01386778378,-33.010040442885206,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.2814856694,-670.0315982995961,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01041619308,-24.794081036047203,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.04981589087,-118.5787576734958,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01103490998,-26.2668376217932,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02137428288,-50.8780605105792,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.5432166732,-1293.0403758848881,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02850177856,-67.84392357751041,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01678774029,-39.9605297218986,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01332681308,-31.722346246847202,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.1433712994,-341.27243881379604,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01192989429,-28.397204574258602,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01058649407,-25.199455294583803,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01963542056,-46.7389769757904,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.1798476068,-428.09845237031203,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.007337065762,-17.46471111591908,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03625772748,-86.30571902974322,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005685240549,-13.53280548840666,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03669705577,-87.3514697315618,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0308558935,-73.44751753379,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03603284431,-85.77042062486541,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009079633241,-21.612614188881942,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.006798936646,-16.18378085593964,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009329897327,-22.20832780335118,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01852375893,-44.0928443314362,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01124795974,-26.773968487511603,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009240856246,-21.99637975660364,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.07437763812,-177.04406712256082,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01266807024,-30.154314315081603,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01194412564,-28.431080025917602,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01356241435,-32.283157373879,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.04209301949,-100.19569801282661,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01278593404,-30.4348702327736,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02320605506,-55.238301101520406,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.006139264826,-14.613537635920842,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01282713948,-30.5329531898232,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.007023763728,-16.718945752307523,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01105679075,-26.318921293855002,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.008799995727,-20.946981828807182,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01942770283,-46.2445381543622,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.007249767367,-17.25691125436478,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005641056923,-13.427633436093823,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01648097094,-39.2303143673196,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009973417631,-23.74012492377454,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0145526619,-34.640283227046,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.006720310991,-15.996625064316941,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009104918576,-21.67280188319584,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01391879084,-33.1314545880856,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.005540627228,-13.18857661589752,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009686440466,-23.05702169883844,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.06163665674,-146.7161995044916,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0154825912,-36.853831137008,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03829798471,-91.16222492460142,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.03949495403,-94.0114188757702,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.008933759182,-21.26538433128188,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02262764633,-53.86149166515221,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01861570074,-44.31169709945161,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.04780960021,-113.8031037638714,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0491655052,-117.03061864776801,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.0159782272,-38.033613333248006,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.3698303713,-880.3220260202421,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02438526126,-58.0452127876284,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.04721771814,-112.39422319736761,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01038084498,-24.7099405396932,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.002520192692,-5.9989154724752805,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.004634706642,-11.03217760821828,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.00565255241,-13.454996603619401,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.004910669364,-11.68906271390376,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.02313108607,-55.05984941586381,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.01665673931,-39.6487028491654,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.009583916353,-22.812979451700024,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.033258293,-79.16604515962001,ETH,1
0xad74ba5554796d6343e8c253f474f5b1d3efde2f7731bbc0e374eb8eebb2c68f,2023-12-27 18:50:35,Metagov,Invalid Names Refund,-0.004435850656,-10.55883275050304,ETH,1
